GO.ID,GO_full_name
GO:0015876,acetyl-CoA transport
GO:0015295,solute:proton symporter activity
GO:0006659,phosphatidylserine biosynthetic process
GO:0008897,holo-[acyl-carrier-protein] synthase activity
GO:0019878,lysine biosynthetic process via aminoadipic acid
GO:0004512,inositol-3-phosphate synthase activity
GO:0016429,tRNA (adenine-N1-)-methyltransferase activity
GO:0031515,tRNA (m1A) methyltransferase complex
GO:0071985,multivesicular body sorting pathway
GO:0048250,iron import into the mitochondrion
GO:0008176,tRNA (guanine-N7-)-methyltransferase activity
GO:0043527,tRNA methyltransferase complex
GO:0106004,tRNA (guanine-N7)-methylation
GO:0004560,alpha-L-fucosidase activity
GO:0004749,ribose phosphate diphosphokinase activity
GO:0006015,5-phosphoribose 1-diphosphate biosynthetic process
GO:0002189,ribose phosphate diphosphokinase complex
GO:0045743,positive regulation of fibroblast growth factor receptor signaling pathway
GO:0005753,mitochondrial proton-transporting ATP synthase complex
GO:0003883,CTP synthase activity
GO:0044210,'de novo' CTP biosynthetic process
GO:1900038,negative regulation of cellular response to hypoxia
GO:0015930,glutamate synthase activity
GO:0016040,glutamate synthase (NADH) activity
GO:0016638,"oxidoreductase activity, acting on the CH-NH2 group of donors"
GO:0016639,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor"
GO:0045181,"glutamate synthase activity, NAD(P)H as acceptor"
GO:0019676,ammonia assimilation cycle
GO:2001135,regulation of endocytic recycling
GO:0034657,GID complex
GO:0045721,negative regulation of gluconeogenesis
GO:0019166,trans-2-enoyl-CoA reductase (NADPH) activity
GO:0008254,3'-nucleotidase activity
GO:0003854,3-beta-hydroxy-delta5-steroid dehydrogenase activity
GO:0000246,delta24(24-1) sterol reductase activity
GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"
GO:0008253,5'-nucleotidase activity
GO:0004416,hydroxyacylglutathione hydrolase activity
GO:0019243,methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione
GO:0034038,deoxyhypusine synthase activity
GO:0006741,NADP biosynthetic process
GO:0035299,inositol pentakisphosphate 2-kinase activity
GO:0052746,inositol phosphorylation
GO:0008171,O-methyltransferase activity
GO:0008173,RNA methyltransferase activity
GO:0017069,snRNA binding
GO:0040031,snRNA modification
GO:0008190,eukaryotic initiation factor 4E binding
GO:0034518,RNA cap binding complex
GO:1901190,regulation of formation of translation initiation ternary complex
GO:0006308,DNA catabolic process
GO:0008511,sodium:potassium:chloride symporter activity
GO:0015081,sodium ion transmembrane transporter activity
GO:0015378,sodium:chloride symporter activity
GO:0015377,cation:chloride symporter activity
GO:0005787,signal peptidase complex
GO:0071786,endoplasmic reticulum tubular network organization
GO:1902902,negative regulation of autophagosome assembly
GO:0015993,obsolete molecular hydrogen transport
GO:0047988,hydroxyacid-oxoacid transhydrogenase activity
GO:0006539,glutamate catabolic process via 2-oxoglutarate
GO:0044782,cilium organization
GO:0047750,cholestenol delta-isomerase activity
GO:0010314,phosphatidylinositol-5-phosphate binding
GO:0034497,protein localization to phagophore assembly site
GO:0034058,endosomal vesicle fusion
GO:0007141,male meiosis I
GO:0007144,female meiosis I
GO:0048255,mRNA stabilization
GO:0070475,rRNA base methylation
GO:0070037,rRNA (pseudouridine) methyltransferase activity
GO:0045920,negative regulation of exocytosis
GO:1901857,positive regulation of cellular respiration
GO:0090200,positive regulation of release of cytochrome c from mitochondria
GO:0097193,intrinsic apoptotic signaling pathway
GO:0005674,transcription factor TFIIF complex
GO:0097196,Shu complex
GO:0003863,3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
GO:0019185,snRNA-activating protein complex
GO:0042795,snRNA transcription by RNA polymerase II
GO:0042796,snRNA transcription by RNA polymerase III
GO:0014019,neuroblast development
GO:0090149,mitochondrial membrane fission
GO:0004040,amidase activity
GO:0016884,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor"
GO:0005853,eukaryotic translation elongation factor 1 complex
GO:0097539,ciliary transition fiber
GO:0006152,purine nucleoside catabolic process
GO:0008477,purine nucleosidase activity
GO:0000453,enzyme-directed rRNA 2'-O-methylation
GO:0070039,rRNA (guanosine-2'-O-)-methyltransferase activity
GO:0004061,arylformamidase activity
GO:0019441,tryptophan catabolic process to kynurenine
GO:0004756,"selenide, water dikinase activity"
GO:0001887,selenium compound metabolic process
GO:0016260,selenocysteine biosynthetic process
GO:0070329,tRNA seleno-modification
GO:0036455,iron-sulfur transferase activity
GO:0034388,Pwp2p-containing subcomplex of 90S preribosome
GO:0004311,farnesyltranstransferase activity
GO:0008495,protoheme IX farnesyltransferase activity
GO:0048034,heme O biosynthetic process
GO:0000388,spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)
GO:0003881,CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity
GO:0004766,spermidine synthase activity
GO:0006595,polyamine metabolic process
GO:0016287,glycerone-phosphate O-acyltransferase activity
GO:0003834,"beta-carotene 15,15'-monooxygenase activity"
GO:0004744,retinal isomerase activity
GO:0010436,carotenoid dioxygenase activity
GO:0016121,carotene catabolic process
GO:0042574,retinal metabolic process
GO:1902445,regulation of mitochondrial membrane permeability involved in programmed necrotic cell death
GO:0002192,IRES-dependent translational initiation of linear mRNA
GO:0070992,translation initiation complex
GO:0001882,nucleoside binding
GO:1902981,synthesis of RNA primer involved in mitotic DNA replication
GO:0007167,enzyme linked receptor protein signaling pathway
GO:0000469,cleavage involved in rRNA processing
GO:0051864,histone demethylase activity (H3-K36 specific)
GO:0070544,histone H3-K36 demethylation
GO:0032454,histone demethylase activity (H3-K9 specific)
GO:0033169,histone H3-K9 demethylation
GO:0016577,histone demethylation
GO:0004470,malic enzyme activity
GO:0004471,malate dehydrogenase (decarboxylating) (NAD+) activity
GO:0004473,malate dehydrogenase (decarboxylating) (NADP+) activity
GO:0004163,diphosphomevalonate decarboxylase activity
GO:0071203,WASH complex
GO:0043014,alpha-tubulin binding
GO:0018344,protein geranylgeranylation
GO:0005953,CAAX-protein geranylgeranyltransferase complex
GO:0071821,FANCM-MHF complex
GO:0018025,calmodulin-lysine N-methyltransferase activity
GO:0018022,peptidyl-lysine methylation
GO:0030735,carnosine N-methyltransferase activity
GO:0035498,carnosine metabolic process
GO:0018738,S-formylglutathione hydrolase activity
GO:0046294,formaldehyde catabolic process
GO:0106050,tRNA 2'-O-methyltransferase activity
GO:0048194,Golgi vesicle budding
GO:1903566,positive regulation of protein localization to cilium
GO:1905349,ciliary transition zone assembly
GO:0016153,urocanate hydratase activity
GO:0036124,histone H3-K9 trimethylation
GO:0046974,histone methyltransferase activity (H3-K9 specific)
GO:0035037,sperm entry
GO:0060548,negative regulation of cell death
GO:0072755,cellular response to benomyl
GO:0004128,"cytochrome-b5 reductase activity, acting on NAD(P)H"
GO:0006091,generation of precursor metabolites and energy
GO:0010800,positive regulation of peptidyl-threonine phosphorylation
GO:0004483,mRNA (nucleoside-2'-O-)-methyltransferase activity
GO:0080009,mRNA methylation
GO:0097309,cap1 mRNA methylation
GO:0042284,sphingolipid delta-4 desaturase activity
GO:0033316,meiotic spindle assembly checkpoint
GO:0033597,mitotic checkpoint complex
GO:1990298,bub1-bub3 complex
GO:0048096,chromatin-mediated maintenance of transcription
GO:0036449,microtubule minus-end
GO:0046602,regulation of mitotic centrosome separation
GO:0036500,ATF6-mediated unfolded protein response
GO:0000213,tRNA-intron endonuclease activity
GO:0000379,tRNA-type intron splice site recognition and cleavage
GO:0000214,tRNA-intron endonuclease complex
GO:0000035,acyl binding
GO:0000036,acyl carrier activity
GO:0009245,lipid A biosynthetic process
GO:0004844,uracil DNA N-glycosylase activity
GO:0097510,"base-excision repair, AP site formation via deaminated base removal"
GO:0015672,monovalent inorganic cation transport
GO:0006264,mitochondrial DNA replication
GO:0005760,gamma DNA polymerase complex
GO:1990071,TRAPPII protein complex
GO:1990072,TRAPPIII protein complex
GO:1990070,TRAPPI protein complex
GO:0038203,TORC2 signaling
GO:0018293,protein-FAD linkage
GO:0071797,LUBAC complex
GO:0097039,protein linear polyubiquitination
GO:0033814,propanoyl-CoA C-acyltransferase activity
GO:0032385,positive regulation of intracellular cholesterol transport
GO:0009051,"pentose-phosphate shunt, oxidative branch"
GO:0017057,6-phosphogluconolactonase activity
GO:0005048,signal sequence binding
GO:0006620,posttranslational protein targeting to endoplasmic reticulum membrane
GO:0005784,Sec61 translocon complex
GO:0002092,positive regulation of receptor internalization
GO:0097061,dendritic spine organization
GO:0097062,dendritic spine maintenance
GO:0098842,postsynaptic early endosome
GO:0002178,palmitoyltransferase complex
GO:0006769,nicotinamide metabolic process
GO:0008936,nicotinamidase activity
GO:0005483,soluble NSF attachment protein activity
GO:0034338,short-chain carboxylesterase activity
GO:0047372,acylglycerol lipase activity
GO:0051792,medium-chain fatty acid biosynthetic process
GO:0051793,medium-chain fatty acid catabolic process
GO:0003975,UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity
GO:0006489,dolichyl diphosphate biosynthetic process
GO:0008963,phospho-N-acetylmuramoyl-pentapeptide-transferase activity
GO:0015039,NADPH-adrenodoxin reductase activity
GO:0004647,phosphoserine phosphatase activity
GO:0070260,5'-tyrosyl-DNA phosphodiesterase activity
GO:0016605,PML body
GO:0030368,interleukin-17 receptor activity
GO:0050567,glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity
GO:0070681,glutaminyl-tRNAGln biosynthesis via transamidation
GO:0030956,glutamyl-tRNA(Gln) amidotransferase complex
GO:0008537,proteasome activator complex
GO:0061136,regulation of proteasomal protein catabolic process
GO:2000045,regulation of G1/S transition of mitotic cell cycle
GO:0043041,amino acid activation for nonribosomal peptide biosynthetic process
GO:0001113,transcriptional open complex formation at RNA polymerase II promoter
GO:0015616,DNA translocase activity
GO:0000019,regulation of mitotic recombination
GO:0000717,"nucleotide-excision repair, DNA duplex unwinding"
GO:0001111,promoter clearance from RNA polymerase II promoter
GO:0010525,"regulation of transposition, RNA-mediated"
GO:1901990,regulation of mitotic cell cycle phase transition
GO:1903025,regulation of RNA polymerase II regulatory region sequence-specific DNA binding
GO:0000112,nucleotide-excision repair factor 3 complex
GO:0097550,transcriptional preinitiation complex
GO:0031126,snoRNA 3'-end processing
GO:0051561,positive regulation of mitochondrial calcium ion concentration
GO:0002759,regulation of antimicrobial humoral response
GO:0009617,response to bacterium
GO:0034457,Mpp10 complex
GO:2000252,negative regulation of feeding behavior
GO:0009235,cobalamin metabolic process
GO:0005618,cell wall
GO:0019725,cellular homeostasis
GO:0051697,protein delipidation
GO:0004347,glucose-6-phosphate isomerase activity
GO:0000813,ESCRT I complex
GO:0032801,receptor catabolic process
GO:0010265,SCF complex assembly
GO:0051437,obsolete positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition
GO:1904066,G-protein coupled receptor signaling pathway involved in dauer larval development
GO:0008422,beta-glucosidase activity
GO:0034245,mitochondrial DNA-directed RNA polymerase complex
GO:0000997,mitochondrial RNA polymerase core promoter sequence-specific DNA binding
GO:0051601,exocyst localization
GO:0004422,hypoxanthine phosphoribosyltransferase activity
GO:0006168,adenine salvage
GO:0052657,guanine phosphoribosyltransferase activity
GO:0006178,guanine salvage
GO:0032263,GMP salvage
GO:0032264,IMP salvage
GO:0046100,hypoxanthine metabolic process
GO:0004566,beta-glucuronidase activity
GO:0019391,glucuronoside catabolic process
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity
GO:0035032,"phosphatidylinositol 3-kinase complex, class III"
GO:0097629,extrinsic component of omegasome membrane
GO:0097632,extrinsic component of phagophore assembly site membrane
GO:0030272,5-formyltetrahydrofolate cyclo-ligase activity
GO:0090217,negative regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity
GO:0071900,regulation of protein serine/threonine kinase activity
GO:0006478,peptidyl-tyrosine sulfation
GO:0008476,protein-tyrosine sulfotransferase activity
GO:0033588,Elongator holoenzyme complex
GO:0004062,aryl sulfotransferase activity
GO:0034930,1-hydroxypyrene sulfotransferase activity
GO:0016274,protein-arginine N-methyltransferase activity
GO:0035246,peptidyl-arginine N-methylation
GO:1904047,S-adenosyl-L-methionine binding
GO:0043461,proton-transporting ATP synthase complex assembly
GO:0045131,pre-mRNA branch point binding
GO:0005184,neuropeptide hormone activity
GO:0004122,cystathionine beta-synthase activity
GO:0044272,sulfur compound biosynthetic process
GO:0004687,myosin light chain kinase activity
GO:0046570,methylthioribulose 1-phosphate dehydratase activity
GO:0034246,mitochondrial sequence-specific DNA-binding transcription factor activity
GO:1903108,regulation of mitochondrial transcription
GO:0017087,mitochondrial processing peptidase complex
GO:0032545,CURI complex
GO:0034456,UTP-C complex
GO:0004054,arginine kinase activity
GO:1904382,mannose trimming involved in glycoprotein ERAD pathway
GO:0016814,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"
GO:0001199,"transcription factor activity, metal ion regulated sequence-specific DNA binding"
GO:0045900,negative regulation of translational elongation
GO:0070973,protein localization to endoplasmic reticulum exit site
GO:0070863,positive regulation of protein exit from endoplasmic reticulum
GO:0001097,TFIIH-class transcription factor binding
GO:0048244,phytanoyl-CoA dioxygenase activity
GO:0018117,protein adenylylation
GO:0070733,protein adenylyltransferase activity
GO:0000032,cell wall mannoprotein biosynthetic process
GO:0004476,mannose-6-phosphate isomerase activity
GO:0010606,positive regulation of cytoplasmic mRNA processing body assembly
GO:0031251,PAN complex
GO:0044822,
GO:0032024,positive regulation of insulin secretion
GO:0045048,protein insertion into ER membrane
GO:0071722,detoxification of arsenic-containing substance
GO:0071816,tail-anchored membrane protein insertion into ER membrane
GO:0043529,GET complex
GO:0004788,thiamine diphosphokinase activity
GO:0006772,thiamine metabolic process
GO:0009229,thiamine diphosphate biosynthetic process
GO:0030975,thiamine binding
GO:0000305,response to oxygen radical
GO:0004132,dCMP deaminase activity
GO:0006220,pyrimidine nucleotide metabolic process
GO:0006231,dTMP biosynthetic process
GO:0043754,dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity
GO:0016407,acetyltransferase activity
GO:0031405,lipoic acid binding
GO:0042276,error-prone translesion synthesis
GO:0016409,palmitoyltransferase activity
GO:0004352,glutamate dehydrogenase (NAD+) activity
GO:0004591,oxoglutarate dehydrogenase (succinyl-transferring) activity
GO:0045252,oxoglutarate dehydrogenase complex
GO:0007605,sensory perception of sound
GO:0050953,sensory perception of light stimulus
GO:0042052,rhabdomere development
GO:0002141,stereocilia ankle link
GO:0002142,stereocilia ankle link complex
GO:0032420,stereocilium
GO:0032426,stereocilium tip
GO:0043004,cytoplasmic sequestering of CFTR protein
GO:0001004,RNA polymerase III transcription factor recruiting activity
GO:0043630,ncRNA polyadenylation involved in polyadenylation-dependent ncRNA catabolic process
GO:0071036,nuclear polyadenylation-dependent snoRNA catabolic process
GO:0071037,nuclear polyadenylation-dependent snRNA catabolic process
GO:0071044,histone mRNA catabolic process
GO:0071050,snoRNA polyadenylation
GO:0031499,TRAMP complex
GO:0008607,phosphorylase kinase regulator activity
GO:0002926,tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation
GO:0050265,RNA uridylyltransferase activity
GO:0034477,U6 snRNA 3'-end processing
GO:0071561,nucleus-vacuole junction
GO:0046316,gluconokinase activity
GO:0046177,D-gluconate catabolic process
GO:0006892,post-Golgi vesicle-mediated transport
GO:0004494,methylmalonyl-CoA mutase activity
GO:0008108,UDP-glucose:hexose-1-phosphate uridylyltransferase activity
GO:0000257,nitrilase activity
GO:0080109,indole-3-acetonitrile nitrile hydratase activity
GO:0019499,cyanide metabolic process
GO:0019500,cyanide catabolic process
GO:0030702,chromatin silencing at centromere
GO:0033106,cis-Golgi network membrane
GO:0035243,protein-arginine omega-N symmetric methyltransferase activity
GO:0052907,23S rRNA (adenine(1618)-N(6))-methyltransferase activity
GO:0006084,acetyl-CoA metabolic process
GO:0032412,regulation of ion transmembrane transporter activity
GO:0019079,viral genome replication
GO:0003874,6-pyruvoyltetrahydropterin synthase activity
GO:0031071,cysteine desulfurase activity
GO:0044571,[2Fe-2S] cluster assembly
GO:0102077,oleamide hydrolase activity
GO:0103073,anandamide amidohydrolase activity
GO:0004031,aldehyde oxidase activity
GO:0102797,geranial:oxygen oxidoreductase activity
GO:0102798,heptaldehyde:oxygen oxidoreductase activity
GO:0017061,S-methyl-5-thioadenosine phosphorylase activity
GO:0031417,NatC complex
GO:0001156,TFIIIC-class transcription factor binding
GO:0005968,Rab-protein geranylgeranyltransferase complex
GO:0004663,Rab geranylgeranyltransferase activity
GO:0004751,ribose-5-phosphate isomerase activity
GO:0009052,"pentose-phosphate shunt, non-oxidative branch"
GO:0098595,perivitelline space
GO:0098505,G-rich strand telomeric DNA binding
GO:0004638,phosphoribosylaminoimidazole carboxylase activity
GO:0004639,phosphoribosylaminoimidazolesuccinocarboxamide synthase activity
GO:0043727,5-amino-4-imidazole carboxylate lyase activity
GO:0008112,nicotinamide N-methyltransferase activity
GO:0006696,ergosterol biosynthetic process
GO:0046833,positive regulation of RNA export from nucleus
GO:0021955,central nervous system neuron axonogenesis
GO:0022416,chaeta development
GO:0042247,establishment of planar polarity of follicular epithelium
GO:0051491,positive regulation of filopodium assembly
GO:0051496,positive regulation of stress fiber assembly
GO:0060269,centripetally migrating follicle cell migration
GO:0099140,presynaptic actin cytoskeleton organization
GO:0031258,lamellipodium membrane
GO:0045180,basal cortex
GO:0098858,actin-based cell projection
GO:0004609,phosphatidylserine decarboxylase activity
GO:0033577,protein glycosylation in endoplasmic reticulum
GO:0004377,"GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity"
GO:0019249,lactate biosynthetic process
GO:0036471,cellular response to glyoxal
GO:0046295,glycolate biosynthetic process
GO:0097238,cellular response to methylglyoxal
GO:1903189,glyoxal metabolic process
GO:0036524,protein deglycase activity
GO:0036525,protein deglycation
GO:0036529,"protein deglycation, glyoxal removal"
GO:0106046,"guanine deglycation, glyoxal removal"
GO:0015367,oxoglutarate:malate antiporter activity
GO:0015742,alpha-ketoglutarate transport
GO:0022600,digestive system process
GO:0045980,negative regulation of nucleotide metabolic process
GO:0004654,polyribonucleotide nucleotidyltransferase activity
GO:0000957,mitochondrial RNA catabolic process
GO:0000958,mitochondrial mRNA catabolic process
GO:0000963,mitochondrial RNA processing
GO:0004034,aldose 1-epimerase activity
GO:0019318,hexose metabolic process
GO:0030194,positive regulation of blood coagulation
GO:0008460,"dTDP-glucose 4,6-dehydratase activity"
GO:0010869,regulation of receptor biosynthetic process
GO:0051964,negative regulation of synapse assembly
GO:0008470,isovaleryl-CoA dehydrogenase activity
GO:0004447,iodide peroxidase activity
GO:0050610,methylarsonate reductase activity
GO:0035882,defecation rhythm
GO:0090328,regulation of olfactory learning
GO:0009061,anaerobic respiration
GO:0045282,plasma membrane succinate dehydrogenase complex
GO:0048512,circadian behavior
GO:0008903,hydroxypyruvate isomerase activity
GO:0071782,endoplasmic reticulum tubular network
GO:0097235,positive regulation of fatty acid beta-oxidation by positive regulation of transcription from RNA polymerase II promoter
GO:0034474,U2 snRNA 3'-end processing
GO:0032510,endosome to lysosome transport via multivesicular body sorting pathway
GO:0004489,methylenetetrahydrofolate reductase (NAD(P)H) activity
GO:0010696,positive regulation of mitotic spindle pole body separation
GO:1902423,regulation of attachment of mitotic spindle microtubules to kinetochore
GO:1905824,positive regulation of mitotic sister chromatid arm separation
GO:0006154,adenosine catabolic process
GO:0043103,hypoxanthine salvage
GO:0046103,inosine biosynthetic process
GO:0032088,negative regulation of NF-kappaB transcription factor activity
GO:0031117,positive regulation of microtubule depolymerization
GO:0097037,heme export
GO:0002115,store-operated calcium entry
GO:0080048,GDP-D-glucose phosphorylase activity
GO:0008887,glycerate kinase activity
GO:0051645,Golgi localization
GO:0030137,COPI-coated vesicle
GO:0004948,calcitonin receptor activity
GO:0045762,positive regulation of adenylate cyclase activity
GO:0005964,phosphorylase kinase complex
GO:0004689,phosphorylase kinase activity
GO:0097345,mitochondrial outer membrane permeabilization
GO:2001272,positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis
GO:0004069,L-aspartate:2-oxoglutarate aminotransferase activity
GO:0006533,aspartate catabolic process
GO:0080130,L-phenylalanine:2-oxoglutarate aminotransferase activity
GO:0008830,"dTDP-4-dehydrorhamnose 3,5-epimerase activity"
GO:0008115,sarcosine oxidase activity
GO:0033514,L-lysine catabolic process to acetyl-CoA via L-pipecolate
GO:0050031,L-pipecolate oxidase activity
GO:0030429,kynureninase activity
GO:0097053,L-kynurenine catabolic process
GO:0036292,DNA rewinding
GO:0004587,ornithine-oxo-acid transaminase activity
GO:0010121,arginine catabolic process to proline via ornithine
GO:0019544,arginine catabolic process to glutamate
GO:0006449,regulation of translational termination
GO:0031543,peptidyl-proline dioxygenase activity
GO:0009007,site-specific DNA-methyltransferase (adenine-specific) activity
GO:0032775,DNA methylation on adenine
GO:0003032,detection of oxygen
GO:1901565,organonitrogen compound catabolic process
GO:0001578,microtubule bundle formation
GO:0033260,nuclear DNA replication
GO:0006212,uracil catabolic process
GO:0006214,thymidine catabolic process
GO:0017113,dihydropyrimidine dehydrogenase (NADP+) activity
GO:0019483,beta-alanine biosynthetic process
GO:0002058,uracil binding
GO:0004159,dihydrouracil dehydrogenase (NAD+) activity
GO:0070492,oligosaccharide binding
GO:0042985,negative regulation of amyloid precursor protein biosynthetic process
GO:0016435,rRNA (guanine) methyltransferase activity
GO:0071033,nuclear retention of pre-mRNA at the site of transcription
GO:0002102,podosome
GO:0017166,vinculin binding
GO:0071565,nBAF complex
GO:0004833,"tryptophan 2,3-dioxygenase activity"
GO:0019442,tryptophan catabolic process to acetyl-CoA
GO:0010731,protein glutathionylation
GO:0031668,cellular response to extracellular stimulus
GO:0004336,galactosylceramidase activity
GO:0006683,galactosylceramide catabolic process
GO:0032511,late endosome to vacuole transport via multivesicular body sorting pathway
GO:1904067,ascr#2 binding
GO:0004997,thyrotropin-releasing hormone receptor activity
GO:0034773,histone H4-K20 trimethylation
GO:0042799,histone methyltransferase activity (H4-K20 specific)
GO:0032273,positive regulation of protein polymerization
GO:0071596,ubiquitin-dependent protein catabolic process via the N-end rule pathway
GO:0008276,protein methyltransferase activity
GO:0035657,eRF1 methyltransferase complex
GO:0010960,magnesium ion homeostasis
GO:0060467,negative regulation of fertilization
GO:0090327,negative regulation of locomotion involved in locomotory behavior
GO:2000747,negative regulation of defecation rhythm
GO:0080182,histone H3-K4 trimethylation
GO:0017111,nucleoside-triphosphatase activity
GO:0043273,CTPase activity
GO:0046036,CTP metabolic process
GO:0046039,GTP metabolic process
GO:0004605,phosphatidate cytidylyltransferase activity
GO:0006655,phosphatidylglycerol biosynthetic process
GO:0070407,oxidation-dependent protein catabolic process
GO:0016277,[myelin basic protein]-arginine N-methyltransferase activity
GO:0043985,histone H4-R3 methylation
GO:0044020,histone methyltransferase activity (H4-R3 specific)
GO:0003876,AMP deaminase activity
GO:0009168,purine ribonucleoside monophosphate biosynthetic process
GO:0032886,regulation of microtubule-based process
GO:0004019,adenylosuccinate synthase activity
GO:0046040,IMP metabolic process
GO:0051482,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway
GO:0004475,mannose-1-phosphate guanylyltransferase activity
GO:0048476,Holliday junction resolvase complex
GO:0051567,histone H3-K9 methylation
GO:0019395,fatty acid oxidation
GO:0033211,adiponectin-activated signaling pathway
GO:0042562,hormone binding
GO:0046321,positive regulation of fatty acid oxidation
GO:0008093,cytoskeletal adaptor activity
GO:0000994,RNA polymerase III core binding
GO:0016480,negative regulation of transcription by RNA polymerase III
GO:0001030,RNA polymerase III type 1 promoter DNA binding
GO:0001031,RNA polymerase III type 2 promoter DNA binding
GO:0001032,RNA polymerase III type 3 promoter DNA binding
GO:0003839,gamma-glutamylcyclotransferase activity
GO:0019835,cytolysis
GO:0031906,late endosome lumen
GO:0034777,recycling endosome lumen
GO:0008736,L-fucose isomerase activity
GO:0001099,basal RNA polymerase II transcription machinery binding
GO:0097484,dendrite extension
GO:0005683,U7 snRNP
GO:0071209,U7 snRNA binding
GO:0043843,ADP-specific glucokinase activity
GO:0000349,generation of catalytic spliceosome for first transesterification step
GO:1901657,glycosyl compound metabolic process
GO:0004952,dopamine neurotransmitter receptor activity
GO:0070831,basement membrane assembly
GO:0019310,inositol catabolic process
GO:0050113,inositol oxygenase activity
GO:0004370,glycerol kinase activity
GO:0006071,glycerol metabolic process
GO:0006641,triglyceride metabolic process
GO:0046167,glycerol-3-phosphate biosynthetic process
GO:0010923,negative regulation of phosphatase activity
GO:0019212,phosphatase inhibitor activity
GO:0003937,IMP cyclohydrolase activity
GO:0004643,phosphoribosylaminoimidazolecarboxamide formyltransferase activity
GO:0048137,spermatocyte division
GO:0034041,sterol-transporting ATPase activity
GO:0010738,regulation of protein kinase A signaling
GO:0034237,protein kinase A regulatory subunit binding
GO:0031063,regulation of histone deacetylation
GO:1905944,positive regulation of formation of growth cone in injured axon
GO:0032783,ELL-EAF complex
GO:0035494,SNARE complex disassembly
GO:1990316,Atg1/ULK1 kinase complex
GO:0030289,protein phosphatase 4 complex
GO:0030362,
GO:0035226,glutamate-cysteine ligase catalytic subunit binding
GO:0035229,positive regulation of glutamate-cysteine ligase activity
GO:0017178,diphthine-ammonia ligase activity
GO:0016508,long-chain-enoyl-CoA hydratase activity
GO:0040016,embryonic cleavage
GO:0035608,protein deglutamylation
GO:0031398,positive regulation of protein ubiquitination
GO:0090141,positive regulation of mitochondrial fission
GO:0033925,mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity
GO:0048205,COPI coating of Golgi vesicle
GO:0030627,pre-mRNA 5'-splice site binding
GO:0004105,choline-phosphate cytidylyltransferase activity
GO:0030166,proteoglycan biosynthetic process
GO:0004366,glycerol-3-phosphate O-acyltransferase activity
GO:0102420,sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity
GO:0004420,hydroxymethylglutaryl-CoA reductase (NADPH) activity
GO:0015936,coenzyme A metabolic process
GO:0042282,hydroxymethylglutaryl-CoA reductase activity
GO:0044262,cellular carbohydrate metabolic process
GO:0004750,ribulose-phosphate 3-epimerase activity
GO:0019323,pentose catabolic process
GO:0048209,"regulation of vesicle targeting, to, from or within Golgi"
GO:0004378,"GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity"
GO:0004139,deoxyribose-phosphate aldolase activity
GO:0009264,deoxyribonucleotide catabolic process
GO:0046386,deoxyribose phosphate catabolic process
GO:0003860,3-hydroxyisobutyryl-CoA hydrolase activity
GO:0070988,demethylation
GO:0035511,oxidative DNA demethylation
GO:0035516,oxidative DNA demethylase activity
GO:0044458,motile cilium assembly
GO:0008493,tetracycline transmembrane transporter activity
GO:0015904,tetracycline transport
GO:0000291,"nuclear-transcribed mRNA catabolic process, exonucleolytic"
GO:0060213,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening
GO:0038062,protein tyrosine kinase collagen receptor activity
GO:0003837,beta-ureidopropionase activity
GO:0033396,beta-alanine biosynthetic process via 3-ureidopropionate
GO:0019482,beta-alanine metabolic process
GO:0061098,positive regulation of protein tyrosine kinase activity
GO:0006268,DNA unwinding involved in DNA replication
GO:0000481,maturation of 5S rRNA
GO:0090625,mRNA cleavage involved in gene silencing by siRNA
GO:1990423,RZZ complex
GO:0001738,morphogenesis of a polarized epithelium
GO:0004598,peptidylamidoglycolate lyase activity
GO:0004504,peptidylglycine monooxygenase activity
GO:0001519,peptide amidation
GO:0004671,protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity
GO:0044648,histone H3-K4 dimethylation
GO:0008240,tripeptidyl-peptidase activity
GO:0070987,error-free translesion synthesis
